from_name,to_name,from_broad_state,to_broad_state
chr9:135923436-135925002,chr9:136059811-136062296,repressed,poised
chr9:135923436-135925002,chr9:135977950-135979708,repressed,weak
chr9:135915629-135917269,chr9:135977950-135979708,repressed,weak
chr6:166688613-166690149,chr6:166813758-166815153,repressed,repressed
chr6:166569983-166571419,chr6:166813758-166815153,repressed,repressed
chr5:21129-22595,chr5:41666-43148,repressed,repressed
chr7:23125105-23126677,chr7:23583967-23585416,weak,repressed
chr7:23300886-23302593,chr7:23583967-23585416,repressed,repressed
chr7:23396454-23398240,chr7:23583967-23585416,weak,repressed
chr7:23312125-23313843,chr7:23583967-23585416,active,repressed
chr7:23125105-23126677,chr7:23300886-23302593,weak,repressed
chr10:124284713-124286250,chr10:124462779-124464290,active,repressed
chr17:32105611-32107052,chr17:32687786-32689563,repressed,repressed
chr17:32497577-32499241,chr17:32687786-32689563,repressed,repressed
chr17:32105611-32107052,chr17:32472856-32474462,repressed,repressed
chr1:212922563-212924134,chr1:212933061-212934354,active,weak
chr11:130303820-130305953,chr11:130696996-130698637,active,weak
chr11:130300745-130302022,chr11:130696996-130698637,repressed,weak
chr11:130303820-130305953,chr11:130763510-130765295,active,weak
chr11:130300745-130302022,chr11:130763510-130765295,repressed,weak
chr8:104115854-104117328,chr8:104384828-104386681,repressed,repressed
chr8:104115854-104117328,chr8:104523518-104525209,repressed,repressed
chr8:104085294-104087001,chr8:104523518-104525209,weak,repressed
chr18:71862833-71864665,chr18:71997989-71999624,active,repressed
chr1:162816834-162818625,chr1:163328370-163329823,weak,repressed
chr3:183862511-183864071,chr3:183966784-183969081,active,active
chr3:183612500-183614069,chr3:183966784-183969081,repressed,active
chr10:89609990-89611500,chr10:90148497-90150269,weak,repressed
chr11:5144621-5146403,chr11:5225431-5227299,repressed,repressed
chr3:148096979-148098563,chr3:148436236-148437639,repressed,repressed
chr3:148026539-148028334,chr3:148664540-148665985,repressed,repressed
chr3:148096979-148098563,chr3:148664540-148665985,repressed,repressed
chr3:148444534-148446033,chr3:148664540-148665985,repressed,repressed
chr3:148578442-148580173,chr3:148664540-148665985,repressed,repressed
chr3:148026539-148028334,chr3:148083927-148085434,repressed,weak
chr5:78320081-78321828,chr5:79153370-79155031,repressed,repressed
chr5:78851239-78853049,chr5:79153370-79155031,repressed,repressed
chr14:23455188-23456735,chr14:23526665-23528285,repressed,active
chr14:23463388-23464824,chr14:23526665-23528285,active,active
chr14:23455188-23456735,chr14:23524801-23526244,repressed,active
chr14:23463388-23464824,chr14:23524801-23526244,active,active
chr7:131192082-131193559,chr7:131230425-131232460,weak,weak
chr7:131197651-131199266,chr7:131230425-131232460,weak,weak
chr7:131192082-131193559,chr7:131338896-131340406,weak,active
chr7:131197651-131199266,chr7:131338896-131340406,weak,active
chr7:131230425-131232460,chr7:131338896-131340406,weak,active
chr8:126130082-126132266,chr8:126840336-126841949,active,repressed
chr8:126740735-126742509,chr8:126840336-126841949,repressed,repressed
chr8:126740735-126742509,chr8:126799486-126800795,repressed,repressed
chr3:124283203-124284773,chr3:124619433-124621095,active,active
chr3:124479393-124481193,chr3:124619433-124621095,active,active
chr3:124504971-124506690,chr3:124619433-124621095,active,active
chr2:44618911-44620563,chr2:44942008-44943806,repressed,repressed
chr2:44705750-44707704,chr2:44942008-44943806,repressed,repressed
chr2:44618911-44620563,chr2:45182164-45183859,repressed,active
chr2:44787045-44788417,chr2:45182164-45183859,weak,active
chr2:44705750-44707704,chr2:45182164-45183859,repressed,active
chr2:44270559-44272292,chr2:45182164-45183859,active,active
chr2:44618911-44620563,chr2:44705750-44707704,repressed,repressed
chr2:44313660-44315305,chr2:44705750-44707704,active,repressed
chr2:44104444-44105980,chr2:44705750-44707704,active,repressed
chr2:44470559-44472181,chr2:44705750-44707704,repressed,repressed
chr8:48114293-48115838,chr8:48650881-48652382,active,active
chr4:116010903-116012615,chr4:116773222-116774480,repressed,repressed
chr8:37636656-37638424,chr8:37683582-37684810,weak,active
chr8:37636656-37638424,chr8:37850676-37852016,weak,repressed
chr8:37636656-37638424,chr8:37924030-37925742,weak,repressed
chr8:37636656-37638424,chr8:37708372-37709854,weak,weak
chr11:119038666-119040088,chr11:119067039-119068602,active,repressed
chr1:8918942-8920356,chr1:9047500-9049015,active,active
chr22:38464822-38466194,chr22:38748585-38750070,weak,active
chr3:142647443-142650220,chr3:142705147-142706868,repressed,repressed
chr3:142304944-142306722,chr3:142705147-142706868,weak,repressed
chr3:148096979-148098563,chr3:148660698-148662333,repressed,weak
chr3:148444534-148446033,chr3:148660698-148662333,repressed,weak
chr3:148578442-148580173,chr3:148660698-148662333,repressed,weak
chr3:152743153-152744933,chr3:153486160-153487699,repressed,repressed
chr3:152760180-152761714,chr3:153486160-153487699,active,repressed
chr3:152743153-152744933,chr3:153312392-153313895,repressed,repressed
chr3:152760180-152761714,chr3:153312392-153313895,active,repressed
chr3:152743153-152744933,chr3:153007606-153009723,repressed,repressed
chr3:152760180-152761714,chr3:153007606-153009723,active,repressed
chr5:176744319-176745869,chr5:176762587-176764131,weak,active
chr10:74123197-74125090,chr10:74593295-74594944,active,weak
chr10:74453601-74455307,chr10:74593295-74594944,active,weak
chr5:121528080-121529507,chr5:121827930-121829466,repressed,weak
chr5:121530872-121532628,chr5:121827930-121829466,repressed,weak
chr12:117804186-117805789,chr12:118108927-118110342,repressed,repressed
chr12:117804186-117805789,chr12:118024965-118026371,repressed,repressed
chr12:117673725-117675153,chr12:118024965-118026371,repressed,repressed
chr8:126923510-126925074,chr8:127287014-127288653,repressed,repressed
chr5:136410350-136411848,chr5:136555541-136557085,repressed,repressed
chr5:136410350-136411848,chr5:136655522-136657132,repressed,repressed
chr6:13336116-13337631,chr6:13624309-13626105,repressed,active
chr6:13336116-13337631,chr6:13573696-13576511,repressed,active
chr6:13331483-13332873,chr6:13573696-13576511,weak,active
chr6:13336116-13337631,chr6:13537461-13539305,repressed,repressed
chr6:13336116-13337631,chr6:13794765-13796295,repressed,weak
chr1:212837826-212839694,chr1:212922563-212924134,active,active
chr7:16117118-16118616,chr7:16137620-16139116,repressed,repressed
chr7:16117118-16118616,chr7:16471186-16472832,repressed,repressed
chr1:36614534-36617194,chr1:36652879-36654863,active,active
chr1:36598705-36601328,chr1:36652879-36654863,weak,active
chr1:36614534-36617194,chr1:36750342-36752165,active,active
chr1:36652879-36654863,chr1:36750342-36752165,active,active
chr15:98854276-98855804,chr15:98964293-98965742,active,active
chr15:98854276-98855804,chr15:98970974-98972847,active,active
chr8:41852149-41853700,chr8:42242243-42243986,weak,active
chr8:41801117-41803225,chr8:42242243-42243986,weak,active
chr8:42010091-42012034,chr8:42242243-42243986,active,active
chr8:41558625-41560256,chr8:42242243-42243986,active,active
chr8:41852149-41853700,chr8:42010091-42012034,weak,active
chr11:40327936-40329432,chr11:41222136-41223682,repressed,repressed
chr7:105041538-105042933,chr7:105229347-105230868,active,repressed
chr19:1193936-1195416,chr19:1239719-1241154,active,active
chr19:1226027-1228560,chr19:1239719-1241154,active,active
chr1:32865839-32867448,chr1:32879010-32880552,active,active
chr20:57662326-57663843,chr20:57782348-57783615,repressed,repressed
chr1:151880229-151882836,chr1:151973564-151975260,repressed,active
chr1:151905696-151907633,chr1:151973564-151975260,repressed,active
chr1:151905696-151907633,chr1:151985548-151987064,repressed,repressed
chr1:151880229-151882836,chr1:152006351-152008120,repressed,weak
chr1:151905696-151907633,chr1:152006351-152008120,repressed,weak
chr1:151880229-151882836,chr1:151905696-151907633,repressed,repressed
chr6:143895917-143897577,chr6:144333782-144335546,repressed,repressed
chr6:144260463-144262250,chr6:144333782-144335546,repressed,repressed
chr18:47036302-47038022,chr18:47384374-47386129,repressed,active
chr1:172397766-172399512,chr1:172688073-172689832,repressed,repressed
chr1:172578080-172579642,chr1:172688073-172689832,weak,repressed
chr1:172367843-172369635,chr1:172688073-172689832,active,repressed
chr1:172397766-172399512,chr1:172711207-172712717,repressed,weak
chr1:172578080-172579642,chr1:172711207-172712717,weak,weak
chr20:20817452-20819112,chr20:21595640-21597165,repressed,repressed
chr12:27576849-27578518,chr12:27787754-27789238,repressed,repressed
chr12:27191833-27193387,chr12:27275929-27277607,repressed,repressed
chr2:230206593-230208052,chr2:230580069-230581502,repressed,active
chr2:229997276-229998885,chr2:230580069-230581502,repressed,active
chr2:230295562-230297189,chr2:230580069-230581502,repressed,active
chr2:230451120-230452742,chr2:230580069-230581502,active,active
chr2:230206593-230208052,chr2:230451120-230452742,repressed,active
chr2:230295562-230297189,chr2:230451120-230452742,repressed,active
chr7:123740690-123742197,chr7:124494961-124497282,repressed,weak
chr10:95313990-95315564,chr10:95574616-95576825,repressed,weak
chr10:94839413-94841020,chr10:95574616-95576825,active,weak
chr16:4311088-4312491,chr16:5134344-5135629,active,weak
chr17:66167966-66169567,chr17:66431514-66433387,active,active
chr17:65938296-65939979,chr17:66431514-66433387,active,active
chr17:66258504-66260358,chr17:66431514-66433387,active,active
chr17:66167966-66169567,chr17:66461696-66463143,active,active
chr17:66167966-66169567,chr17:66258504-66260358,active,active
chr10:119255440-119256970,chr10:120182773-120184330,repressed,repressed
chr10:119255440-119256970,chr10:120218514-120220045,repressed,repressed
chr10:119255440-119256970,chr10:119619855-119621262,repressed,repressed
chr15:45496576-45498284,chr15:45559827-45561162,active,active
chr15:45496576-45498284,chr15:45598670-45600474,active,active
chr22:32924254-32925893,chr22:33381519-33382869,active,weak
chr1:23822915-23824475,chr1:23865683-23867199,repressed,active
chr1:23424581-23426358,chr1:23865683-23867199,weak,active
chr1:23729692-23731405,chr1:23865683-23867199,active,active
chr14:23340483-23342710,chr14:23368710-23370432,active,weak
chr1:231492975-231494606,chr1:231725710-231727277,weak,weak
chr1:231492975-231494606,chr1:231719393-231720808,weak,repressed
chr1:231557677-231559021,chr1:231719393-231720808,active,repressed
chr3:106924249-106926172,chr3:107139378-107141317,weak,repressed
chr3:106954107-106956228,chr3:107139378-107141317,active,repressed
chr3:106924249-106926172,chr3:106954107-106956228,weak,active
chr17:73109470-73111162,chr17:73197179-73198782,active,weak
chr17:73167291-73168771,chr17:73197179-73198782,weak,weak
chr12:56319663-56321650,chr12:56333241-56334995,active,active
chr11:46259740-46261918,chr11:46336067-46337842,active,active
chr2:200568807-200570372,chr2:200603752-200605613,repressed,active
chr2:200568807-200570372,chr2:201440140-201441616,repressed,weak
chr6:36090998-36092468,chr6:36163514-36164951,active,active
chr12:104774964-104776612,chr12:105446206-105447866,active,repressed
chr12:104751696-104753130,chr12:105446206-105447866,weak,repressed
chr6:41702446-41704202,chr6:41743026-41744522,active,weak
chr6:41673074-41674686,chr6:41743026-41744522,weak,weak
chr7:104283512-104284969,chr7:104488121-104489752,repressed,repressed
chr7:103871306-103872766,chr7:104488121-104489752,repressed,repressed
chr7:104283512-104284969,chr7:104562797-104564181,repressed,weak
chr7:129676969-129678501,chr7:130516095-130517647,weak,repressed
chr7:130442471-130444212,chr7:130516095-130517647,repressed,repressed
chr16:56366017-56367523,chr16:56389698-56391496,repressed,active
chr6:122812541-122813960,chr6:123047244-123048663,repressed,repressed
chr6:122702002-122703538,chr6:122812541-122813960,repressed,repressed
chr17:66052865-66054627,chr17:66458544-66460054,repressed,active
chr17:66431514-66433387,chr17:66458544-66460054,active,active
chr7:43250479-43251872,chr7:43300129-43301886,repressed,repressed
chr7:42980198-42981836,chr7:43300129-43301886,weak,repressed
chr5:32706882-32708481,chr5:32793684-32795237,repressed,repressed
chr5:32706882-32708481,chr5:32852067-32853857,repressed,weak
chr5:32793684-32795237,chr5:32852067-32853857,repressed,weak
chr5:32612516-32614320,chr5:32852067-32853857,weak,weak
chr5:32706882-32708481,chr5:32941982-32943487,repressed,repressed
chr5:32706882-32708481,chr5:33422347-33424135,repressed,weak
chr5:33297149-33299150,chr5:33422347-33424135,repressed,weak
chr5:32706882-32708481,chr5:33180206-33182111,repressed,repressed
chr5:32793684-32795237,chr5:33180206-33182111,repressed,repressed
chr5:32612516-32614320,chr5:33180206-33182111,weak,repressed
chr5:32589512-32591215,chr5:33180206-33182111,active,repressed
chr2:528778-530545,chr2:636417-637929,weak,active
chr2:528778-530545,chr2:662043-663394,weak,weak
chr2:636417-637929,chr2:662043-663394,active,weak
chr3:28708576-28710182,chr3:28767790-28769251,repressed,repressed
chr3:28517083-28518575,chr3:28767790-28769251,repressed,repressed
chr8:130788186-130789534,chr8:130903180-130904961,repressed,weak
chr8:131141196-131142950,chr8:131686916-131688738,weak,weak
chr15:85839035-85840799,chr15:86047528-86049455,active,active
chr15:86028711-86030113,chr15:86047528-86049455,active,active
chr15:85839035-85840799,chr15:86383096-86384806,active,active
chr15:86272872-86274577,chr15:86383096-86384806,active,active
chr7:107820886-107822541,chr7:108136922-108138588,repressed,weak
chr14:97050006-97051465,chr14:97207210-97208639,repressed,poised
chr14:97033124-97034534,chr14:97207210-97208639,active,poised
chr14:104603185-104604717,chr14:104807581-104809330,active,active
chr14:104603185-104604717,chr14:105029727-105031400,active,repressed
chr14:104560300-104561846,chr14:105029727-105031400,repressed,repressed
chr19:30184989-30186349,chr19:30206653-30208382,repressed,active
chr19:30100971-30102400,chr19:30206653-30208382,weak,active
chr3:64015845-64017412,chr3:64469529-64471211,active,repressed
chr22:32061094-32062486,chr22:32365505-32367704,weak,active
chr22:31952113-31953442,chr22:32365505-32367704,weak,active
chr22:22510560-22512040,chr22:22560143-22563080,repressed,repressed
chr14:55904137-55905867,chr14:56888649-56890432,weak,repressed
chr11:94355730-94357620,chr11:94700795-94702460,active,active
chr11:94355730-94357620,chr11:94629804-94631494,active,repressed
chr11:94252045-94253704,chr11:94629804-94631494,repressed,repressed
chr11:94494597-94496438,chr11:94629804-94631494,weak,repressed
chr11:94355730-94357620,chr11:94494597-94496438,active,weak
chr9:116207880-116209606,chr9:116351746-116353056,repressed,weak
chr2:57986480-57988069,chr2:58674416-58677227,active,repressed
chr2:57947330-57948884,chr2:58674416-58677227,active,repressed
