motif,chromatin_motif,node1,node2,node3
211,01101000,chr12:99047077-99048633,chr12:98925857-98927417,chr12:98810054-98811698
211,20000010,chr6:37659204-37660696,chr6:37505349-37506988,chr6:38461105-38462827
211,10100010,chr6:37659204-37660696,chr6:37451396-37452961,chr6:37505349-37506988
222,00001110,chr6:37659204-37660696,chr6:37505349-37506988,chr6:37533595-37535043
211,10100100,chr6:37451396-37452961,chr6:37505349-37506988,chr6:37533595-37535043
211,11001000,chr12:70272617-70274307,chr12:71112976-71114604,chr12:70970123-70971892
211,10100100,chr12:70272617-70274307,chr12:70983124-70984886,chr12:70970123-70971892
211,11000010,chr12:71112976-71114604,chr12:70272617-70274307,chr12:70983124-70984886
211,11001000,chr3:172207241-172209045,chr3:172392709-172394312,chr3:172383589-172385716
211,10100100,chr9:101568127-101569482,chr9:101902344-101904049,chr9:101610201-101612031
211,20001000,chr12:108069553-108070979,chr12:108278228-108279841,chr12:108305618-108306965
211,20001000,chr12:108069553-108070979,chr12:108850472-108852584,chr12:108305618-108306965
211,10011000,chr12:108069553-108070979,chr12:108064309-108065674,chr12:108305618-108306965
211,20001000,chr1:181644887-181646380,chr1:182049637-182050976,chr1:181447726-181449276
211,02000100,chr15:42357930-42359758,chr15:42441782-42443007,chr15:42375880-42377532
222,00000300,chr15:42357930-42359758,chr15:42425546-42427072,chr15:42375880-42377532
211,02000100,chr15:42357930-42359758,chr15:42425546-42427072,chr15:42441782-42443007
211,11000010,chr10:129513470-129514978,chr10:129867021-129868576,chr10:129808815-129810606
211,20001000,chr2:235408398-235409936,chr2:235197012-235198460,chr2:235453054-235454495
211,02000010,chr16:68026578-68028217,chr16:67917049-67918522,chr16:68073855-68075541
211,11000010,chr9:34378680-34380278,chr9:34331838-34333304,chr9:34436808-34438251
211,00200100,chr2:201576983-201578785,chr2:201443057-201444491,chr2:201599937-201601426
211,01011000,chr9:136059811-136062296,chr9:136019141-136020877,chr9:135923436-135925002
222,00002100,chr9:136054575-136056165,chr9:136019141-136020877,chr9:135923436-135925002
211,11001000,chr1:101385989-101387752,chr1:101774279-101775671,chr1:101822362-101823858
211,11001000,chr1:101753252-101754955,chr1:101774279-101775671,chr1:101822362-101823858
222,00001200,chr1:101385989-101387752,chr1:101753252-101754955,chr1:101822362-101823858
211,20001000,chr17:8797746-8799192,chr17:8897091-8898403,chr17:9431679-9433308
211,20001000,chr17:8797746-8799192,chr17:9431679-9433308,chr17:8688518-8690056
211,02000100,chr2:20850083-20851805,chr2:20841536-20843248,chr2:20642315-20644270
211,02000100,chr15:86383096-86384806,chr15:85839035-85840799,chr15:86272872-86274577
211,02000100,chr15:86047528-86049455,chr15:86383096-86384806,chr15:85839035-85840799
211,02000100,chr15:86047528-86049455,chr15:85839035-85840799,chr15:86028711-86030113
211,02000010,chr19:19285219-19287004,chr19:19335413-19336838,chr19:19453008-19454492
211,02000010,chr19:19248706-19251354,chr19:19285219-19287004,chr19:19335413-19336838
211,02000010,chr19:19285219-19287004,chr19:19335413-19336838,chr19:19164061-19165474
211,11000010,chr19:19285219-19287004,chr19:19335413-19336838,chr19:19256339-19257757
211,02000010,chr19:19600443-19602055,chr19:19285219-19287004,chr19:19335413-19336838
211,10101000,chr2:237968680-237970321,chr2:237251659-237253154,chr2:237935447-237936991
211,10101000,chr2:237251659-237253154,chr2:237980453-237981919,chr2:237935447-237936991
211,01100010,chr17:73702693-73704174,chr17:73743177-73744800,chr17:73675059-73676799
211,01100010,chr17:73702693-73704174,chr17:73628428-73630805,chr17:73675059-73676799
211,11001000,chr12:56190196-56191832,chr12:55582069-55583864,chr12:56053051-56054709
211,10101000,chr12:55582069-55583864,chr12:56114233-56115648,chr12:56053051-56054709
211,11001000,chr4:16002363-16004023,chr4:16027245-16028745,chr4:15806626-15808586
211,10101000,chr4:15883616-15885402,chr4:16027245-16028745,chr4:15806626-15808586
211,20001000,chr4:16027245-16028745,chr4:16265890-16267446,chr4:15806626-15808586
211,20000010,chr8:82502346-82504119,chr8:82282784-82284164,chr8:82553000-82554656
211,20000010,chr8:82189347-82191046,chr8:82502346-82504119,chr8:82282784-82284164
211,10100010,chr8:82502346-82504119,chr8:82282784-82284164,chr8:82214205-82215653
211,02000010,chr2:64872690-64874523,chr2:65267059-65268790,chr2:65057907-65059807
211,02000010,chr2:64872690-64874523,chr2:65267059-65268790,chr2:64557318-64558934
211,01100100,chr2:65144163-65145784,chr2:64872690-64874523,chr2:65267059-65268790
211,10100100,chr2:65395848-65397502,chr2:64872690-64874523,chr2:65267059-65268790
211,11000100,chr2:65144163-65145784,chr2:65395848-65397502,chr2:65267059-65268790
211,20001000,chr6:155497890-155499474,chr6:155248854-155250520,chr6:154996076-154997829
211,20001000,chr6:155497890-155499474,chr6:155495343-155496713,chr6:154996076-154997829
211,20001000,chr6:155495343-155496713,chr6:155248854-155250520,chr6:154996076-154997829
211,01100100,chr2:179278738-179280431,chr2:178976336-178977922,chr2:178996356-178997874
211,20001000,chr9:116443914-116445583,chr9:116724653-116726134,chr9:116569136-116570570
211,11001000,chr9:116724653-116726134,chr9:116638520-116640209,chr9:116443914-116445583
211,20001000,chr21:32552334-32553760,chr21:32976283-32977862,chr21:32470342-32471761
211,02000010,chr17:34131162-34132746,chr17:34090432-34092029,chr17:34073927-34075577
211,01100010,chr17:34131162-34132746,chr17:34093377-34094935,chr17:34073927-34075577
211,01100100,chr17:34131162-34132746,chr17:34090432-34092029,chr17:34273509-34274993
211,01100010,chr17:34131162-34132746,chr17:34093377-34094935,chr17:34090432-34092029
211,20000010,chr12:75920166-75921651,chr12:75878481-75879872,chr12:76848908-76850552
211,02001000,chr17:1928811-1930163,chr17:1957396-1959026,chr17:1811509-1813077
211,02001000,chr17:1928811-1930163,chr17:2147333-2149028,chr17:1811509-1813077
211,11000010,chr2:45178845-45180197,chr2:44787045-44788417,chr2:45182164-45183859
222,00002010,chr2:45178845-45180197,chr2:44787045-44788417,chr2:44705750-44707704
211,20001000,chr2:44618911-44620563,chr2:45178845-45180197,chr2:44705750-44707704
211,11001000,chr2:44313660-44315305,chr2:45178845-45180197,chr2:44705750-44707704
211,11001000,chr2:45178845-45180197,chr2:45182164-45183859,chr2:44705750-44707704
211,20001000,chr2:44470559-44472181,chr2:45178845-45180197,chr2:44705750-44707704
211,20001000,chr2:45178845-45180197,chr2:44942008-44943806,chr2:44705750-44707704
211,11001000,chr2:45178845-45180197,chr2:44104444-44105980,chr2:44705750-44707704
211,10101000,chr11:31892085-31893456,chr11:31662472-31663937,chr11:32197133-32198783
222,00003000,chr11:32027745-32029345,chr11:31662472-31663937,chr11:32197133-32198783
211,10101000,chr11:32027745-32029345,chr11:32197133-32198783,chr11:31508862-31510301
211,10100001,chr14:95214602-95216028,chr14:95564661-95566461,chr14:95155139-95156762
211,11001000,chr19:49290744-49292383,chr19:49345302-49346894,chr19:49297756-49299605
211,11000100,chr19:49338374-49339971,chr19:49345302-49346894,chr19:49297756-49299605
211,11000100,chr19:49338374-49339971,chr19:49290744-49292383,chr19:49297756-49299605
211,10100100,chr19:35625737-35627273,chr19:35557300-35559992,chr19:35534587-35537400
211,02001000,chr19:35604836-35606525,chr19:35557300-35559992,chr19:35534587-35537400
211,02001000,chr19:35463389-35465013,chr19:35557300-35559992,chr19:35534587-35537400
211,10100100,chr19:35625737-35627273,chr19:35604836-35606525,chr19:35534587-35537400
211,02001000,chr19:35463389-35465013,chr19:35604836-35606525,chr19:35534587-35537400
211,20001000,chr11:69702732-69704258,chr11:70041663-70043087,chr11:69788591-69790044
211,11001000,chr11:69500050-69501508,chr11:69702732-69704258,chr11:70041663-70043087
211,20001000,chr11:69702732-69704258,chr11:70041663-70043087,chr11:68868232-68871239
211,20000100,chr11:69500050-69501508,chr11:69702732-69704258,chr11:69656298-69657767
211,11001000,chr11:69500050-69501508,chr11:69702732-69704258,chr11:68868232-68871239
211,11001000,chr11:69702732-69704258,chr11:68868232-68871239,chr11:69484287-69485985
211,02000100,chr15:38991292-38992807,chr15:38939364-38940800,chr15:38765717-38767306
222,00000300,chr15:38991292-38992807,chr15:38855632-38857313,chr15:38765717-38767306
211,02000100,chr15:38991292-38992807,chr15:38855632-38857313,chr15:38982379-38983863
211,02000100,chr15:38975085-38976735,chr15:38991292-38992807,chr15:38855632-38857313
211,02000100,chr15:38991292-38992807,chr15:38939364-38940800,chr15:38855632-38857313
211,01100100,chr11:46259740-46261918,chr11:46388636-46390055,chr11:46148034-46149800
211,01100100,chr11:46336067-46337842,chr11:46259740-46261918,chr11:46388636-46390055
211,02000010,chr4:138956271-138958000,chr4:139103333-139104909,chr4:139010935-139012685
211,11000010,chr4:138956271-138958000,chr4:139791496-139793112,chr4:139010935-139012685
222,00001110,chr4:138956271-138958000,chr4:139010935-139012685,chr4:138740463-138742151
211,02000100,chr17:33324622-33326169,chr17:33414934-33417444,chr17:33307480-33309022
211,20001000,chr2:181968681-181970193,chr2:182330800-182332257,chr2:182579158-182580847
211,20001000,chr2:218649642-218651094,chr2:218750877-218752405,chr2:218763764-218765447
211,20001000,chr2:218649642-218651094,chr2:218653379-218654802,chr2:218750877-218752405
211,10101000,chr8:104115854-104117328,chr8:104523518-104525209,chr8:104085294-104087001
211,20001000,chr8:104115854-104117328,chr8:104523518-104525209,chr8:104384828-104386681
211,00200010,chr17:2285309-2286961,chr17:2318675-2320294,chr17:2255824-2257593
211,02000100,chr14:81677647-81679118,chr14:81461984-81463578,chr14:81636213-81637867
211,11000100,chr14:81461984-81463578,chr14:81636213-81637867,chr14:81629879-81631355
211,02000100,chr14:81930141-81931909,chr14:81461984-81463578,chr14:81636213-81637867
211,02000100,chr14:81930141-81931909,chr14:81420523-81421994,chr14:81636213-81637867
211,10101000,chr1:16141401-16142977,chr1:16381842-16383487,chr1:16320498-16322009
211,20001000,chr6:132804422-132806268,chr6:132713319-132714830,chr6:132620842-132622610
222,00003000,chr6:132599921-132601992,chr6:132713319-132714830,chr6:132620842-132622610
211,20001000,chr6:132235801-132237236,chr6:132804422-132806268,chr6:132620842-132622610
222,00003000,chr6:132599921-132601992,chr6:132804422-132806268,chr6:132620842-132622610
211,20001000,chr6:132599921-132601992,chr6:133143539-133145066,chr6:132620842-132622610
211,20001000,chr6:132599921-132601992,chr6:132244033-132247146,chr6:132620842-132622610
211,20001000,chr6:132235801-132237236,chr6:132599921-132601992,chr6:132620842-132622610
211,10101000,chr6:133088510-133090229,chr6:132599921-132601992,chr6:132620842-132622610
211,20001000,chr12:125687206-125688556,chr12:125667162-125668641,chr12:125887169-125888723
211,20001000,chr4:174910761-174912195,chr4:174340959-174342317,chr4:175239632-175241277
211,20001000,chr4:174340959-174342317,chr4:175239632-175241277,chr4:175142871-175144546
211,10101000,chr8:19970780-19972362,chr8:19727027-19728894,chr8:19980660-19982207
211,20001000,chr8:19727027-19728894,chr8:19990510-19992084,chr8:19980660-19982207
211,02000010,chr9:124857054-124858404,chr9:125752712-125754545,chr9:125571916-125573624
211,11000010,chr1:19439653-19441111,chr1:19201143-19202722,chr1:19238740-19240665
211,11001000,chr5:174336743-174338144,chr5:174362344-174363957,chr5:173753731-173755367
211,20000100,chr5:174336743-174338144,chr5:174377588-174379035,chr5:174362344-174363957
211,10100010,chr1:180147375-180148930,chr1:179778398-179779888,chr1:179997470-179998875
211,02000010,chr5:112331103-112332853,chr5:112941495-112943205,chr5:112388241-112390216
211,01100010,chr5:112331103-112332853,chr5:112665609-112667303,chr5:112388241-112390216
211,11000010,chr5:112331103-112332853,chr5:112845905-112847434,chr5:112388241-112390216
211,01100010,chr3:48314517-48316191,chr3:48585407-48587169,chr3:48506227-48507935
211,02000010,chr3:48513734-48515538,chr3:48585407-48587169,chr3:48506227-48507935
211,02000010,chr3:48235352-48236881,chr3:48585407-48587169,chr3:48506227-48507935
211,01100010,chr3:48441684-48444264,chr3:48585407-48587169,chr3:48506227-48507935
211,20000100,chr14:66290756-66292408,chr14:65881125-65882737,chr14:66425445-66427031
211,01101000,chr14:66290756-66292408,chr14:65881125-65882737,chr14:65630200-65631741
211,20000010,chr14:66290756-66292408,chr14:66425445-66427031,chr14:65630200-65631741
211,20000010,chr14:66290756-66292408,chr14:66299031-66300364,chr14:65630200-65631741
211,10101000,chr6:37659204-37660696,chr6:38001319-38003083,chr6:38461105-38462827
211,20001000,chr2:37622372-37624004,chr2:38117327-38119165,chr2:37641040-37643453
211,20001000,chr2:37622372-37624004,chr2:38117327-38119165,chr2:38103869-38105571
211,10101000,chr2:37622372-37624004,chr2:38117327-38119165,chr2:38058992-38060892
222,00002100,chr2:37622372-37624004,chr2:37394905-37396436,chr2:38117327-38119165
211,00201000,chr1:17696501-17698194,chr1:17732006-17733806,chr1:17661839-17663563
211,10101000,chr1:17600096-17601588,chr1:17732006-17733806,chr1:17661839-17663563
222,00001110,chr1:17562807-17564679,chr1:17732006-17733806,chr1:17661839-17663563
211,20001000,chr19:43605542-43607061,chr19:43296876-43298508,chr19:43388558-43390016
211,01011000,chr9:138173323-138174611,chr9:138391602-138393157,chr9:137977194-137980056
211,02001000,chr9:138391602-138393157,chr9:138303895-138305488,chr9:137977194-137980056
211,11001000,chr9:138391602-138393157,chr9:138235244-138236763,chr9:137977194-137980056
211,20001000,chr8:140259826-140261199,chr8:139738988-139740772,chr8:140352348-140354039
211,02000100,chr15:46081928-46083392,chr15:46006156-46008583,chr15:46603649-46605282
211,02000100,chr15:46383516-46384970,chr15:46006156-46008583,chr15:46603649-46605282
211,20001000,chr20:21620797-21622028,chr20:22228183-22229614,chr20:21699764-21701159
222,00001200,chr5:98367436-98369273,chr5:98240813-98242601,chr5:98395488-98396987
211,20000100,chr5:98367436-98369273,chr5:98162263-98163970,chr5:98395488-98396987
211,02000100,chr11:11862583-11864029,chr11:12064946-12066750,chr11:11952265-11954074
211,01100100,chr11:11862583-11864029,chr11:12064946-12066750,chr11:12302697-12304445
211,02000100,chr11:11862583-11864029,chr11:12257324-12258995,chr11:12064946-12066750
211,01100100,chr11:11862583-11864029,chr11:11916687-11918254,chr11:12064946-12066750
211,11000100,chr11:11862583-11864029,chr11:11807898-11810256,chr11:12064946-12066750
211,11000100,chr11:11862583-11864029,chr11:12064946-12066750,chr11:11987842-11989300
211,01010100,chr11:11862583-11864029,chr11:12064946-12066750,chr11:11819658-11821372
222,00002001,chr2:220394293-220395948,chr2:220294999-220296439,chr2:220359468-220360951
211,20000001,chr2:220394293-220395948,chr2:220359468-220360951,chr2:220267117-220268630
211,10101000,chr5:64106315-64108024,chr5:64509153-64510683,chr5:64396409-64397781
222,00002010,chr9:108480143-108481712,chr9:108187767-108189265,chr9:108370751-108372267
211,20001000,chr17:5609642-5611038,chr17:5495152-5496662,chr17:6338771-6340256
211,20001000,chr17:6182339-6183914,chr17:5609642-5611038,chr17:5495152-5496662
211,20001000,chr17:6330023-6331356,chr17:5609642-5611038,chr17:5495152-5496662
222,00002010,chr17:5609642-5611038,chr17:5495152-5496662,chr17:6324641-6326322
211,10101000,chr17:5490136-5491731,chr17:5609642-5611038,chr17:5495152-5496662
211,20000010,chr17:5609642-5611038,chr17:6324641-6326322,chr17:6338771-6340256
211,20000010,chr17:5609642-5611038,chr17:6182339-6183914,chr17:6324641-6326322
222,00001020,chr17:5609642-5611038,chr17:5490136-5491731,chr17:6324641-6326322
211,11000010,chr18:75414088-75415656,chr18:74515170-74516622,chr18:74586640-74588308
211,01101000,chr18:75414088-75415656,chr18:74586640-74588308,chr18:74694667-74696187
211,11000100,chr18:75414088-75415656,chr18:74515170-74516622,chr18:74694667-74696187
211,02000100,chr11:34018002-34019670,chr11:34195348-34196885,chr11:34489185-34490775
211,00201000,chr2:67960207-67961656,chr2:68257817-68259699,chr2:68066998-68068577
211,01101000,chr2:68072874-68074585,chr2:67960207-67961656,chr2:68257817-68259699
211,20001000,chr12:107798174-107799709,chr12:107525049-107526536,chr12:107795708-107797022
222,00001200,chr3:129652665-129654321,chr3:129543199-129544725,chr3:129208376-129209985
211,20001000,chr3:101947371-101948804,chr3:101527463-101529059,chr3:101532039-101533535
211,20001000,chr17:71705714-71707110,chr17:72172081-72173740,chr17:71424880-71426435
211,01100010,chr1:36033992-36035413,chr1:36191784-36193391,chr1:35916118-35917648
211,20001000,chr12:117804186-117805789,chr12:118108927-118110342,chr12:118024965-118026371
211,20001000,chr12:117804186-117805789,chr12:117673725-117675153,chr12:118024965-118026371
